Protocol,Mode,Scenario,Run,Seed,N,Slots,OnsetSlot,Algorithm,BudgetFraction,MeanSatisfaction,PreOnsetMeanSatisfaction,PostOnsetMeanSatisfaction,OnsetWindowMeanSatisfaction,TotalMigrations,PostOnsetMigrations,MigrationMB,PostOnsetMigrationMB,MeanAdmittedTasks,MeanRejectedTasks,PostMeanAdmittedTasks,PostMeanRejectedTasks,RuntimeSec,RepairOverrides,MaxBudgetExcess,CandidateEvaluations,AcceptedMoves,BudgetActiveSlots
paper2_revision_v2_20260731,FORMAL,link_hotspot,2,2026075102,180,200,1,BudgetedLNS,0.05,49.7416666666667,,49.7416666666667,52.25,367,367,2817.5948,2817.5948,152.79,27.21,152.79,27.21,53.9023217,0,0,21598,276,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,3,2026075103,180,200,1,BudgetedLNS,0.05,56.4416666666667,,56.4416666666667,50.0833333333333,179,179,1067.0894,1067.0894,152.81,27.19,152.81,27.19,52.1166843,0,0,21601,157,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,4,2026075104,180,200,1,BudgetedLNS,0.05,52.2694444444444,,52.2694444444444,53.6944444444445,426,426,2794.7554,2794.7554,152.79,27.21,152.79,27.21,41.7826602,0,0,21447,371,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,5,2026075105,180,200,1,BudgetedLNS,0.05,56.6833333333333,,56.6833333333333,54.4166666666667,132,132,680.6816,680.6816,152.85,27.15,152.85,27.15,62.7531891,0,0,21600,123,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,6,2026075106,180,200,1,BudgetedLNS,0.05,59.8527777777778,,59.8527777777778,57.3611111111111,167,167,828.7484,828.7484,152.595,27.405,152.595,27.405,35.8514429,0,0,21594,145,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,7,2026075107,180,200,1,BudgetedLNS,0.05,50.7361111111111,,50.7361111111111,48.1944444444444,519,519,4511.6974,4511.6974,153.105,26.895,153.105,26.895,35.6145986,2,2,21392,361,3
paper2_revision_v2_20260731,FORMAL,link_hotspot,8,2026075108,180,200,1,BudgetedLNS,0.05,47.55,,47.55,46.4444444444444,531,531,3140.7198,3140.7198,152.85,27.15,152.85,27.15,38.6706732,3,1,21346,421,5
paper2_revision_v2_20260731,FORMAL,link_hotspot,9,2026075109,180,200,1,BudgetedLNS,0.05,56.6666666666667,,56.6666666666667,54.8333333333333,156,156,1031.778,1031.778,153.0,27.0,153.0,27.0,52.3052528,0,0,21559,127,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,10,2026075110,180,200,1,BudgetedLNS,0.05,59.2722222222222,,59.2722222222222,55.6111111111111,143,143,463.977200000001,463.977200000001,152.705,27.295,152.705,27.295,48.7960292,1,3,21470,135,2
paper2_revision_v2_20260731,FORMAL,link_hotspot,11,2026075111,180,200,1,BudgetedLNS,0.05,57.375,,57.375,54.7222222222222,153,153,1153.7044,1153.7044,152.95,27.05,152.95,27.05,39.6021629,0,0,21559,123,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,12,2026075112,180,200,1,BudgetedLNS,0.05,52.3861111111111,,52.3861111111111,51.6944444444445,234,234,1090.9696,1090.9696,152.71,27.29,152.71,27.29,48.439778,0,0,21560,209,1
