Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmissionTransitions,RejectionTransitions,TotalPlacementStateTransitions,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,6,11,0,FullResched,0.05,52.7777777777778,44,86.6062,0,1,45,151,29,0.0098476,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,6,11,0,HIVE,0.05,31.1111111111111,57,134.656,1,0,58,152,28,0.7932843,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,6,11,0,BigMECGreedy,0.05,39.4444444444444,19,40.6154,0,0,19,152,28,0.0004369,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,6,11,0,BudgetedLNS,0.05,53.3333333333333,5,34.2466,0,2,7,151,29,0.0687215,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,7,11,0,FullResched,0.05,51.6666666666667,42,59.5266,0,0,42,151,29,0.0090747,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,7,11,0,HIVE,0.05,39.4444444444444,58,95.9611999999999,0,1,59,151,29,0.7955928,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,7,11,0,BigMECGreedy,0.05,38.8888888888889,23,58.336,0,0,23,152,28,0.0003726,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,7,11,0,BudgetedLNS,0.05,53.8888888888889,2,16.2606,0,0,2,151,29,0.0700353,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,8,11,0,FullResched,0.05,45,48,92.5124,1,0,49,152,28,0.0089892,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,8,11,0,HIVE,0.05,39.4444444444444,59,138.1068,1,0,60,152,28,0.7886272,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,8,11,0,BigMECGreedy,0.05,37.7777777777778,31,70.1484,0,0,31,152,28,0.000398,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,8,11,0,BudgetedLNS,0.05,53.8888888888889,0,0,0,0,0,151,29,0.0674196,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,9,11,0,FullResched,0.05,51.1111111111111,44,87.6015999999999,0,1,45,151,29,0.0098421,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,9,11,0,HIVE,0.05,46.6666666666667,60,97.4211999999999,0,1,61,151,29,0.772808,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,9,11,0,BigMECGreedy,0.05,40,23,49.5078,0,0,23,152,28,0.0003853,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,9,11,0,BudgetedLNS,0.05,54.4444444444444,1,0.73,0,0,1,151,29,0.0705804,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,10,11,0,FullResched,0.05,49.4444444444444,54,113.6838,0,0,54,151,29,0.008849,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,10,11,0,HIVE,0.05,37.7777777777778,63,100.6066,1,0,64,152,28,0.7876295,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,10,11,0,BigMECGreedy,0.05,39.4444444444444,33,60.7894,0,0,33,152,28,0.0003578,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,10,11,0,BudgetedLNS,0.05,50,6,23.1622,1,0,7,152,28,0.0715659,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,11,11,1,FullResched,0.05,51.6666666666667,65,142.4868,1,0,66,152,28,0.0097469,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,11,11,1,HIVE,0.05,37.7777777777778,55,98.6177999999999,1,0,56,153,27,0.7856376,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,11,11,1,BigMECGreedy,0.05,35,40,87.6677999999999,1,0,41,153,27,0.0004447,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,11,11,1,BudgetedLNS,0.05,51.6666666666667,3,2.19,0,0,3,152,28,0.0710794,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,12,11,1,FullResched,0.05,52.7777777777778,49,112.0246,0,0,49,152,28,0.0098387,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,12,11,1,HIVE,0.05,42.2222222222222,49,88.3957999999999,0,0,49,153,27,0.797628,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,12,11,1,BigMECGreedy,0.05,32.2222222222222,26,66.4984,0,0,26,153,27,0.0003813,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,12,11,1,BudgetedLNS,0.05,54.4444444444444,5,21.4368,0,0,5,152,28,0.0721599,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,13,11,1,FullResched,0.05,53.3333333333333,41,90.3885999999999,0,0,41,152,28,0.0090285,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,13,11,1,HIVE,0.05,38.8888888888889,53,112.9538,0,0,53,153,27,0.7910453,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,13,11,1,BigMECGreedy,0.05,31.6666666666667,24,74.862,1,0,25,154,26,0.0004106,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,13,11,1,BudgetedLNS,0.05,46.6666666666667,5,21.4368,1,0,6,153,27,0.071079,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,14,11,1,FullResched,0.05,54.4444444444444,35,101.6742,0,0,35,152,28,0.0096755,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,14,11,1,HIVE,0.05,28.8888888888889,52,101.4048,2,0,54,155,25,0.7760953,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,14,11,1,BigMECGreedy,0.05,33.8888888888889,23,60.3268,0,0,23,154,26,0.0004285,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,14,11,1,BudgetedLNS,0.05,53.8888888888889,3,16.9906,0,0,3,153,27,0.072795,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,15,11,1,FullResched,0.05,45,37,131.74,1,0,38,153,27,0.0098104,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,15,11,1,HIVE,0.05,47.7777777777778,55,130.2098,0,1,56,154,26,0.7804409,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,15,11,1,BigMECGreedy,0.05,41.1111111111111,29,70.6792,0,0,29,154,26,0.0004275,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,15,11,1,BudgetedLNS,0.05,55,2,16.2606,0,0,2,153,27,0.0657985,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,16,11,1,FullResched,0.05,46.1111111111111,41,113.022,0,0,41,153,27,0.0100913,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,16,11,1,HIVE,0.05,39.4444444444444,46,107.8438,1,0,47,155,25,0.7840731,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,16,11,1,BigMECGreedy,0.05,42.7777777777778,31,72.1392,0,0,31,154,26,0.0003965,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,16,11,1,BudgetedLNS,0.05,57.2222222222222,0,0,0,0,0,153,27,0.0641086,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,17,11,1,FullResched,0.05,53.3333333333333,44,120.189,1,0,45,154,26,0.0093383,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,17,11,1,HIVE,0.05,41.6666666666667,47,95.7639999999999,0,0,47,155,25,0.7674637,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,17,11,1,BigMECGreedy,0.05,38.3333333333333,31,98.7541999999999,0,0,31,154,26,0.0003458,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,17,11,1,BudgetedLNS,0.05,57.7777777777778,0,0,0,0,0,153,27,0.0657053,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,18,11,1,FullResched,0.05,46.6666666666667,49,149.4586,1,0,50,155,25,0.0092465,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,18,11,1,HIVE,0.05,40.5555555555556,47,135.1888,0,0,47,155,25,0.7826864,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,18,11,1,BigMECGreedy,0.05,26.6666666666667,34,98.9533999999999,1,0,35,155,25,0.0003691,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,18,11,1,BudgetedLNS,0.05,57.7777777777778,2,16.2606,0,0,2,153,27,0.0681517,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,19,11,1,FullResched,0.05,51.6666666666667,50,148.1978,0,0,50,155,25,0.0091521,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,19,11,1,HIVE,0.05,45.5555555555556,49,121.8482,0,0,49,155,25,0.7958115,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,19,11,1,BigMECGreedy,0.05,43.8888888888889,27,77.052,0,1,28,154,26,0.0003842,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,19,11,1,BudgetedLNS,0.05,58.8888888888889,2,16.2606,0,0,2,153,27,0.0657046,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,20,11,1,FullResched,0.05,53.8888888888889,42,75.3226,0,1,43,154,26,0.0087128,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,20,11,1,HIVE,0.05,44.4444444444444,49,98.2193999999999,0,1,50,154,26,0.7977243,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,20,11,1,BigMECGreedy,0.05,43.3333333333333,21,70.6812,0,0,21,154,26,0.0003757,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,20,11,1,BudgetedLNS,0.05,57.2222222222222,0,0,0,0,0,153,27,0.0643158,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,21,11,1,FullResched,0.05,53.8888888888889,40,101.473,0,1,41,153,27,0.0106131,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,21,11,1,HIVE,0.05,45.5555555555556,60,120.0546,1,0,61,155,25,0.7765828,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,21,11,1,BigMECGreedy,0.05,35,22,69.4204,0,0,22,154,26,0.0003868,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,21,11,1,BudgetedLNS,0.05,57.7777777777778,0,0,0,0,0,153,27,0.0636175,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,22,11,1,FullResched,0.05,46.6666666666667,31,54.3524,0,0,31,153,27,0.008776,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,22,11,1,HIVE,0.05,46.1111111111111,57,108.041,0,0,57,155,25,0.7719755,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,22,11,1,BigMECGreedy,0.05,35,27,78.0474,0,0,27,154,26,0.0003515,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,22,11,1,BudgetedLNS,0.05,56.6666666666667,2,3.4508,0,0,2,153,27,0.0659454,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,23,11,1,FullResched,0.05,47.7777777777778,35,59.2632,0,0,35,153,27,0.0093222,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,23,11,1,HIVE,0.05,38.8888888888889,46,101.8714,0,1,47,154,26,0.8398703,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,23,11,1,BigMECGreedy,0.05,40.5555555555556,29,52.8924,0,1,30,153,27,0.0003632,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,23,11,1,BudgetedLNS,0.05,56.1111111111111,0,0,0,0,0,153,27,0.0700518,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,24,11,1,FullResched,0.05,46.1111111111111,43,59.2612,0,0,43,153,27,0.0105314,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,24,11,1,HIVE,0.05,38.8888888888889,50,107.7776,0,0,50,154,26,0.7932575,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,24,11,1,BigMECGreedy,0.05,36.1111111111111,23,61.3222,0,0,23,153,27,0.0004096,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,24,11,1,BudgetedLNS,0.05,51.1111111111111,2,16.2606,0,0,2,153,27,0.0686554,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,25,11,1,FullResched,0.05,52.2222222222222,45,77.5126,0,1,46,152,28,0.0108531,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,25,11,1,HIVE,0.05,40,46,107.8438,0,1,47,153,27,0.7940686,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,25,11,1,BigMECGreedy,0.05,29.4444444444444,26,92.1179999999999,0,0,26,153,27,0.0004045,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,25,11,1,BudgetedLNS,0.05,50,0,0,0,0,0,153,27,0.0789871,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,26,11,1,FullResched,0.05,53.8888888888889,43,89.8578,0,0,43,152,28,0.0094252,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,26,11,1,HIVE,0.05,38.8888888888889,44,91.5832,0,1,45,152,28,0.8083068,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,26,11,1,BigMECGreedy,0.05,32.7777777777778,27,80.0382,0,1,28,152,28,0.0003631,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,26,11,1,BudgetedLNS,0.05,55,1,14.5352,0,1,2,152,28,0.0694243,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,27,11,1,FullResched,0.05,55,33,55.8124,0,0,33,152,28,0.0100476,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,27,11,1,HIVE,0.05,39.4444444444444,48,96.4939999999999,1,0,49,153,27,0.812748,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,27,11,1,BigMECGreedy,0.05,35.5555555555556,29,42.0734,1,0,30,153,27,0.0004132,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,27,11,1,BudgetedLNS,0.05,54.4444444444444,0,0,0,0,0,152,28,0.068709,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,28,11,1,FullResched,0.05,53.8888888888889,41,85.4116,0,0,41,152,28,0.0110798,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,28,11,1,HIVE,0.05,38.8888888888889,61,117.9288,0,0,61,153,27,0.7916117,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,28,11,1,BigMECGreedy,0.05,32.2222222222222,23,60.3268,0,1,24,152,28,0.0006781,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,28,11,1,BudgetedLNS,0.05,52.7777777777778,2,3.4508,0,0,2,152,28,0.0709359,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,29,11,1,FullResched,0.05,53.3333333333333,47,78.9726,0,0,47,152,28,0.0099148,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,29,11,1,HIVE,0.05,40.5555555555556,58,95.9611999999999,0,1,59,152,28,0.774728,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,29,11,1,BigMECGreedy,0.05,26.6666666666667,25,77.5828,1,0,26,153,27,0.0003595,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,29,11,1,BudgetedLNS,0.05,53.8888888888889,1,0.73,0,0,1,152,28,0.0724713,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,30,11,1,FullResched,0.05,49.4444444444444,49,94.2378,0,0,49,152,28,0.0091442,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,30,11,1,HIVE,0.05,34.4444444444444,54,99.8785999999999,1,0,55,153,27,0.7886304,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,30,11,1,BigMECGreedy,0.05,29.4444444444444,34,103.9304,0,0,34,153,27,0.0003523,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,1,2026075101,180,30,11,1,BudgetedLNS,0.05,54.4444444444444,5,34.2466,0,0,5,152,28,0.0691988,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,1,11,0,FullResched,0.05,50.5555555555556,0,0,0,0,0,154,26,0.0093234,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,1,11,0,HIVE,0.05,48.3333333333333,0,0,0,0,0,155,25,0.7913473,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,1,11,0,BigMECGreedy,0.05,33.3333333333333,0,0,0,0,0,154,26,0.012026,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,1,11,0,BudgetedLNS,0.05,52.7777777777778,0,0,0,0,0,154,26,0.0762298,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,2,11,0,FullResched,0.05,52.7777777777778,60,159.4794,0,0,60,154,26,0.0095258,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,2,11,0,HIVE,0.05,42.2222222222222,73,153.3038,0,1,74,154,26,0.7883241,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,2,11,0,BigMECGreedy,0.05,32.2222222222222,25,87.4063999999999,0,0,25,154,26,0.000362,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,2,11,0,BudgetedLNS,0.05,55.5555555555556,7,36.702,0,1,8,153,27,0.0689888,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,3,11,0,FullResched,0.05,53.3333333333333,59,162.731,0,1,60,153,27,0.0100718,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,3,11,0,HIVE,0.05,46.6666666666667,66,120.5834,0,1,67,153,27,0.7874775,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,3,11,0,BigMECGreedy,0.05,28.3333333333333,20,41.3454,1,0,21,155,25,0.0003597,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,3,11,0,BudgetedLNS,0.05,53.8888888888889,5,46.061,0,0,5,153,27,0.0689198,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,4,11,0,FullResched,0.05,47.7777777777778,46,93.0431999999999,0,0,46,153,27,0.0097225,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,4,11,0,HIVE,0.05,48.8888888888889,63,121.3796,0,2,65,151,29,0.7990513,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,4,11,0,BigMECGreedy,0.05,28.3333333333333,20,68.9558,0,1,21,154,26,0.0003451,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,4,11,0,BudgetedLNS,0.05,53.3333333333333,5,34.2466,0,0,5,153,27,0.0667029,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,5,11,0,FullResched,0.05,42.2222222222222,47,120.3882,0,0,47,153,27,0.0093458,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,5,11,0,HIVE,0.05,49.4444444444444,63,110.4302,1,0,64,152,28,0.7932729,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,5,11,0,BigMECGreedy,0.05,32.2222222222222,26,66.4984,0,1,27,153,27,0.0003628,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,5,11,0,BudgetedLNS,0.05,51.6666666666667,0,0,0,0,0,153,27,0.0698959,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,6,11,0,FullResched,0.05,40,53,127.7544,0,0,53,153,27,0.0093676,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,6,11,0,HIVE,0.05,48.8888888888889,52,84.6134,0,0,52,152,28,0.6928565,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,6,11,0,BigMECGreedy,0.05,31.6666666666667,21,56.876,0,0,21,153,27,0.0003517,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,6,11,0,BudgetedLNS,0.05,46.6666666666667,3,17.986,0,0,3,153,27,0.0700185,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,7,11,0,FullResched,0.05,40.5555555555556,57,126.6928,0,0,57,153,27,0.0086564,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,7,11,0,HIVE,0.05,52.2222222222222,62,103.8582,0,0,62,152,28,0.6825067,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,7,11,0,BigMECGreedy,0.05,37.2222222222222,19,54.4206,0,1,20,152,28,0.0003586,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,7,11,0,BudgetedLNS,0.05,42.7777777777778,3,17.986,0,0,3,153,27,0.0705699,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,8,11,0,FullResched,0.05,40,57,130.6744,0,0,57,153,27,0.0090088,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,8,11,0,HIVE,0.05,47.7777777777778,58,81.1605999999999,0,0,58,152,28,0.6820582,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,8,11,0,BigMECGreedy,0.05,27.7777777777778,24,72.8712,1,0,25,153,27,0.0003955,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,8,11,0,BudgetedLNS,0.05,52.2222222222222,4,19.7114,0,1,5,152,28,0.0702144,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,9,11,0,FullResched,0.05,45,52,138.8388,0,1,53,152,28,0.0095408,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,9,11,0,HIVE,0.05,46.6666666666667,61,96.1603999999999,0,0,61,152,28,0.6780194,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,9,11,0,BigMECGreedy,0.05,31.1111111111111,21,82.4956,0,1,22,152,28,0.0003531,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,9,11,0,BudgetedLNS,0.05,51.6666666666667,0,0,0,0,0,152,28,0.0745668,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,10,11,0,FullResched,0.05,36.6666666666667,61,163.1956,1,0,62,153,27,0.0099125,0,NaN,0,0,0
