Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,84,1,1,BudgetedLNS,0.05,66.6666666666667,1,0.73,138,42,0.1756537,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,85,1,1,BudgetedLNS,0.05,66.6666666666667,1,0.73,138,42,0.2284936,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,86,1,1,BudgetedLNS,0.05,65,2,3.4508,138,42,0.2457124,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,87,1,1,BudgetedLNS,0.05,65.5555555555556,0,0,138,42,0.2396792,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,88,1,1,BudgetedLNS,0.05,65,0,0,138,42,0.2095828,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,89,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.241278,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,90,1,1,BudgetedLNS,0.05,65.5555555555556,2,3.4508,138,42,0.1862578,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,91,1,1,BudgetedLNS,0.05,65.5555555555556,0,0,138,42,0.3046651,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,92,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.2658129,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,93,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.2865988,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,94,1,1,BudgetedLNS,0.05,65,1,0.73,138,42,0.2500782,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,95,1,1,BudgetedLNS,0.05,57.7777777777778,1,0.73,140,40,1.496694,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,96,1,1,BudgetedLNS,0.05,60,0,0,140,40,0.3755136,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,97,1,1,BudgetedLNS,0.05,63.3333333333333,2,3.4508,140,40,0.3768577,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,98,1,1,BudgetedLNS,0.05,63.8888888888889,0,0,140,40,0.3057637,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,99,1,1,BudgetedLNS,0.05,65,0,0,140,40,0.3239844,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,100,1,1,BudgetedLNS,0.05,63.8888888888889,0,0,140,40,0.35491,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,101,1,1,BudgetedLNS,0.05,63.3333333333333,2,3.4508,140,40,0.2594536,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,102,1,1,BudgetedLNS,0.05,59.4444444444444,0,0,140,40,0.206804,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,103,1,1,BudgetedLNS,0.05,57.2222222222222,0,0,140,40,0.3210789,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,104,1,1,BudgetedLNS,0.05,67.7777777777778,3,4.1808,138,42,0.247648,1,9,0,0,0
