Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,110,1,1,BigMECGreedy,0.05,23.8888888888889,21,42.0754,153,27,0.0006737,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,111,1,1,BigMECGreedy,0.05,27.7777777777778,20,43.3362,153,27,0.0004406,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,112,1,1,BigMECGreedy,0.05,33.8888888888889,14,19.1786,153,27,0.0010437,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,113,1,1,BigMECGreedy,0.05,32.7777777777778,23,34.7072,153,27,0.0009761,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,114,1,1,BigMECGreedy,0.05,31.6666666666667,23,34.7072,153,27,0.0004503,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,115,1,1,BigMECGreedy,0.05,33.8888888888889,20,43.3362,154,26,0.0007365,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,116,1,1,BigMECGreedy,0.05,36.6666666666667,23,47.517,153,27,0.0007206,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,117,1,1,BigMECGreedy,0.05,36.6666666666667,23,33.7118,154,26,0.0005916,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,118,1,1,BigMECGreedy,0.05,35.5555555555556,14,33.9792,154,26,0.0006007,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,119,1,1,BigMECGreedy,0.05,36.1111111111111,15,36.7,154,26,0.0004201,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,120,1,1,BigMECGreedy,0.05,33.3333333333333,25,51.9632,155,25,0.0010186,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,121,1,1,BigMECGreedy,0.05,32.2222222222222,19,39.62,154,26,0.0009793,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,122,1,1,BigMECGreedy,0.05,31.1111111111111,25,37.1626,154,26,0.0008859,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,123,1,1,BigMECGreedy,0.05,33.3333333333333,26,51.6978,154,26,0.0012555,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,124,1,1,BigMECGreedy,0.05,31.1111111111111,21,31.2564,153,27,0.0012886,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,125,1,1,BigMECGreedy,0.05,32.2222222222222,17,38.16,153,27,0.0006273,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,126,1,1,BigMECGreedy,0.05,27.2222222222222,19,28.801,153,27,0.0011419,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,127,1,1,BigMECGreedy,0.05,30.5555555555556,27,43.5996,153,27,0.0022661,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,128,1,1,BigMECGreedy,0.05,29.4444444444444,22,36.9634,153,27,0.0025034,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,129,1,1,BigMECGreedy,0.05,28.8888888888889,22,31.9864,153,27,0.0014773,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,130,1,1,BigMECGreedy,0.05,28.3333333333333,18,24.0894,153,27,0.0014077,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,131,1,1,BigMECGreedy,0.05,29.4444444444444,18,28.071,153,27,0.0093895,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,132,1,1,BigMECGreedy,0.05,29.4444444444444,24,37.428,153,27,0.0016097,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,133,1,1,BigMECGreedy,0.05,32.2222222222222,20,32.5172,153,27,0.0029546,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,134,1,1,BigMECGreedy,0.05,29.4444444444444,26,50.7024,154,26,0.0019941,0,,0,0,0
