Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,40,51,0,BigMECGreedy,0.05,42.2222222222222,20,57.1414,155,25,0.000558,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,41,51,0,BigMECGreedy,0.05,42.2222222222222,18,53.6906,155,25,0.0010321,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,42,51,0,BigMECGreedy,0.05,41.6666666666667,20,82.761,155,25,0.0011452,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,43,51,0,BigMECGreedy,0.05,45.5555555555556,29,97.2941999999999,153,27,0.0010447,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,44,51,0,BigMECGreedy,0.05,42.7777777777778,20,81.7655999999999,154,26,0.0006821,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,45,51,0,BigMECGreedy,0.05,42.2222222222222,14,45.7936,152,28,0.0007472,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,46,51,0,BigMECGreedy,0.05,48.3333333333333,26,75.3266,152,28,0.000419,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,47,51,0,BigMECGreedy,0.05,45.5555555555556,18,25.0848,152,28,0.0010503,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,48,51,0,BigMECGreedy,0.05,47.7777777777778,18,26.0802,151,29,0.0009908,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,49,51,0,BigMECGreedy,0.05,43.3333333333333,16,37.43,151,29,0.0009889,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,50,51,0,BigMECGreedy,0.05,48.8888888888889,13,31.2584,151,29,0.0007722,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,51,51,1,BigMECGreedy,0.05,43.3333333333333,27,42.6042,138,42,0.0009765,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,52,51,1,BigMECGreedy,0.05,45.0,17,25.3502,139,41,0.0009747,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,53,51,1,BigMECGreedy,0.05,52.2222222222222,22,33.9772,140,40,0.0011143,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,54,51,1,BigMECGreedy,0.05,53.3333333333333,22,33.9772,139,41,0.0004148,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,55,51,1,BigMECGreedy,0.05,49.4444444444444,28,36.3664,140,40,0.0005702,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,56,51,1,BigMECGreedy,0.05,57.7777777777778,18,24.0894,140,40,0.0007855,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,57,51,1,BigMECGreedy,0.05,46.1111111111111,18,26.0802,141,39,0.0005991,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,58,51,1,BigMECGreedy,0.05,55.0,18,27.0756,140,40,0.001007,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,59,51,1,BigMECGreedy,0.05,57.2222222222222,15,22.8948,140,40,0.000673,0,,0,0,0
