Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,44,51,0,BudgetedLNS,0.05,59.4444444444444,1,0.73,152,28,0.2384078,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,45,51,0,BudgetedLNS,0.05,61.1111111111111,3,16.9906,152,28,0.2367697,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,46,51,0,BudgetedLNS,0.05,60.5555555555556,3,17.986,152,28,0.4834234,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,47,51,0,BudgetedLNS,0.05,60.0,4,19.7114,152,28,0.227974,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,48,51,0,BudgetedLNS,0.05,57.2222222222222,2,16.2606,152,28,0.4543474,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,49,51,0,BudgetedLNS,0.05,57.7777777777778,0,0.0,152,28,0.2389335,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,50,51,0,BudgetedLNS,0.05,56.6666666666667,0,0.0,152,28,0.2154563,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,51,51,1,BudgetedLNS,0.05,63.3333333333333,11,17.984,138,42,0.2477869,1,9,1,2,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,52,51,1,BudgetedLNS,0.05,64.4444444444444,1,0.73,138,42,0.4807508,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,53,51,1,BudgetedLNS,0.05,67.2222222222222,8,12.8078,138,42,0.3342453,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,54,51,1,BudgetedLNS,0.05,67.7777777777778,0,0.0,138,42,0.1904896,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,55,51,1,BudgetedLNS,0.05,61.1111111111111,7,11.0824,139,41,0.3567072,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,56,51,1,BudgetedLNS,0.05,60.5555555555556,6,8.3616,141,39,0.2489198,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,57,51,1,BudgetedLNS,0.05,62.2222222222222,2,3.4508,141,39,0.3563407,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,58,51,1,BudgetedLNS,0.05,63.8888888888889,4,6.9016,141,39,0.3610895,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,59,51,1,BudgetedLNS,0.05,62.7777777777778,0,0.0,141,39,0.3043791,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,60,51,1,BudgetedLNS,0.05,62.7777777777778,0,0.0,141,39,0.4077019,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,61,51,1,BudgetedLNS,0.05,61.6666666666667,2,3.4508,141,39,0.3317704,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,62,51,1,BudgetedLNS,0.05,56.1111111111111,5,8.627,141,39,0.2830193,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,63,51,1,BudgetedLNS,0.05,51.6666666666667,2,3.4508,141,39,0.3790373,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,64,51,1,BudgetedLNS,0.05,67.7777777777778,7,10.087,138,42,0.3217958,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,65,51,1,BudgetedLNS,0.05,67.7777777777778,5,8.627,138,42,0.1706373,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,66,51,1,BudgetedLNS,0.05,66.6666666666667,3,4.1808,138,42,0.3691951,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,67,51,1,BudgetedLNS,0.05,67.2222222222222,2,3.4508,138,42,0.2107403,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,68,51,1,BudgetedLNS,0.05,67.2222222222222,2,3.4508,138,42,0.4103502,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,69,51,1,BudgetedLNS,0.05,66.1111111111111,2,3.4508,138,42,0.3202682,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,70,51,1,BudgetedLNS,0.05,67.2222222222222,2,3.4508,138,42,0.3561529,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,71,51,1,BudgetedLNS,0.05,67.2222222222222,3,4.1808,138,42,0.2196119,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,72,51,1,BudgetedLNS,0.05,67.7777777777778,0,0.0,138,42,0.284456,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,73,51,1,BudgetedLNS,0.05,67.7777777777778,0,0.0,138,42,0.22438,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,74,51,1,BudgetedLNS,0.05,67.2222222222222,1,0.73,138,42,0.3319932,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,75,51,1,BudgetedLNS,0.05,65.0,1,0.73,139,41,0.2934611,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,76,51,1,BudgetedLNS,0.05,63.3333333333333,5,7.6316,140,40,0.2909419,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,77,51,1,BudgetedLNS,0.05,58.3333333333333,0,0.0,141,39,0.3196119,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,78,51,1,BudgetedLNS,0.05,58.8888888888889,1,0.73,141,39,0.4104829,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,79,51,1,BudgetedLNS,0.05,58.3333333333333,0,0.0,141,39,0.2932502,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,80,51,1,BudgetedLNS,0.05,59.4444444444444,2,3.4508,141,39,0.1966665,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,81,51,1,BudgetedLNS,0.05,56.6666666666667,2,3.4508,141,39,0.4087617,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,82,51,1,BudgetedLNS,0.05,52.2222222222222,0,0.0,141,39,0.2361698,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,83,51,1,BudgetedLNS,0.05,50.0,5,8.627,141,39,0.3353005,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,84,51,1,BudgetedLNS,0.05,66.1111111111111,5,7.6316,138,42,0.3131148,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,85,51,1,BudgetedLNS,0.05,67.2222222222222,0,0.0,138,42,0.2959519,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,86,51,1,BudgetedLNS,0.05,65.0,0,0.0,138,42,0.207874,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,87,51,1,BudgetedLNS,0.05,65.0,0,0.0,138,42,0.5360942,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,88,51,1,BudgetedLNS,0.05,63.3333333333333,4,6.9016,138,42,0.6136843,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,89,51,1,BudgetedLNS,0.05,63.3333333333333,0,0.0,138,42,0.2976126,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,90,51,1,BudgetedLNS,0.05,65.5555555555556,1,0.73,138,42,0.2109805,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,91,51,1,BudgetedLNS,0.05,66.1111111111111,2,3.4508,138,42,0.2463641,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,92,51,1,BudgetedLNS,0.05,67.2222222222222,0,0.0,138,42,0.187762,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,93,51,1,BudgetedLNS,0.05,66.6666666666667,0,0.0,138,42,0.2222265,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,94,51,1,BudgetedLNS,0.05,66.6666666666667,1,0.73,138,42,0.2916556,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,95,51,1,BudgetedLNS,0.05,66.1111111111111,8,12.8078,139,41,0.1564033,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,96,51,1,BudgetedLNS,0.05,60.0,8,13.8032,140,40,0.0845708,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,97,51,1,BudgetedLNS,0.05,67.7777777777778,7,11.0824,140,40,0.3232789,1,9,0,0,0
